ds,yhat,yhat_lower,yhat_upper,RegionName
1996-08-31,64737.85177554147,62795.330644654154,66853.84050226588,Mississippi
1996-09-30,65005.87784256553,62998.758629158474,67203.65442069827,Mississippi
1996-10-31,65238.59524895756,63022.01659256054,67198.99368521797,Mississippi
1996-11-30,65576.6794759249,63535.89880865735,67571.01436040913,Mississippi
1996-12-31,65980.73796253793,63846.25905626125,67996.2894234954,Mississippi
1997-01-31,65741.87635580021,63623.312711316095,67779.47780507331,Mississippi
1997-02-28,66033.87209764689,64046.78152752065,68138.95069970918,Mississippi
1997-03-31,66286.91312146028,64215.121221682864,68303.19255376041,Mississippi
1997-04-30,66571.71955721662,64517.419118713085,68547.8949086739,Mississippi
1997-05-31,66787.83492609084,64779.175932843544,68932.4103994275,Mississippi
1997-06-30,67073.32665315723,65085.62895274715,69229.27207715521,Mississippi
1997-07-31,67356.05059863595,65347.08451181985,69416.60346818114,Mississippi
1997-08-31,67638.19603271352,65549.8046430336,69678.48589727451,Mississippi
1997-09-30,67899.90581851048,65975.82913925077,70041.5407315621,Mississippi
1997-10-31,68146.95288283055,66099.45488782552,70238.92057662082,Mississippi
1997-11-30,68432.90727658631,66440.41175629437,70576.50357538182,Mississippi
1997-12-31,68769.90122230264,66862.41916632216,70752.9243998652,Mississippi
1998-01-31,68681.23470537763,66612.46536459624,70682.36687198558,Mississippi
1998-02-28,68935.37193154835,66885.47770943814,70962.40137861423,Mississippi
1998-03-31,69184.32396106023,67115.2482712157,71248.462755114,Mississippi
1998-04-30,69430.59359865222,67333.87087123771,71577.85460603068,Mississippi
1998-05-31,69651.28042604357,67603.62580407194,71720.1047818771,Mississippi
1998-06-30,69928.06991355593,67711.68874285869,71964.42516913783,Mississippi
1998-07-31,70253.11803340522,68091.9216618611,72139.01510341141,Mississippi
1998-08-31,70538.68095776699,68606.3964309354,72595.16700574948,Mississippi
1998-09-30,70793.56400118377,68715.03273730136,72865.69658793384,Mississippi
1998-10-31,71054.12484987256,69006.73899114395,73128.5907919799,Mississippi
1998-11-30,71287.50663012265,69271.41618847381,73389.0099604512,Mississippi
1998-12-31,71559.98759070289,69489.28195860065,73687.02164796506,Mississippi
1999-01-31,71622.23531827459,69488.85191149566,73547.96258131001,Mississippi
1999-02-28,71745.47126404347,69748.50009708146,73743.99897097061,Mississippi
1999-03-31,71889.58368276521,69760.47104281755,73888.17145093765,Mississippi
1999-04-30,72000.43579787853,69957.50980544362,74070.7947815221,Mississippi
1999-05-31,72126.08873387198,70082.22020990952,74236.82873449422,Mississippi
1999-06-30,72298.05777201474,70358.65749575708,74426.26185008822,Mississippi
1999-07-31,72565.35941969759,70444.24219882114,74704.55611212812,Mississippi
1999-08-31,72753.38117558767,70787.52485737327,74875.99851431939,Mississippi
1999-09-30,72903.97180750979,70852.39216218308,74787.04378758784,Mississippi
1999-10-31,73077.03951680762,71126.19698801347,74978.20713427076,Mississippi
1999-11-30,73160.52320588788,71197.84776155559,75307.74014628721,Mississippi
1999-12-31,73270.8960264839,71264.82861281266,75350.9191737937,Mississippi
2000-01-31,73384.4362674057,71208.33626948278,75470.24363694,Mississippi
2000-02-29,73389.55884578702,71448.41249974119,75428.18602458175,Mississippi
2000-03-31,73545.91118364647,71394.60038305067,75561.99370315937,Mississippi
2000-04-30,73772.31807286384,71879.08497255524,75807.04027006101,Mississippi
2000-05-31,73884.24616424473,71772.3027026215,75857.8713319601,Mississippi
2000-06-30,74082.21788243593,71917.26255245063,76288.76707261924,Mississippi
2000-07-31,74222.4845352361,72242.27299251342,76239.76019824158,Mississippi
2000-08-31,74400.15736743473,72323.0051598244,76395.85214325463,Mississippi
2000-09-30,74571.11535873768,72477.36441815707,76546.36678474056,Mississippi
2000-10-31,74703.5290868848,72515.15523101926,76833.83077042506,Mississippi
2000-11-30,74944.54523813109,72855.63983099666,76952.73870832127,Mississippi
2000-12-31,75248.30004649876,73029.83758359667,77281.803667418,Mississippi
2001-01-31,74909.13475070597,72862.12817538466,76946.46469756796,Mississippi
2001-02-28,75110.53361211492,72962.81124462376,77153.84326145788,Mississippi
2001-03-31,75263.27094237151,73179.92545579204,77256.76269332325,Mississippi
2001-04-30,75451.00928758897,73512.41299497367,77529.16543387157,Mississippi
2001-05-31,75566.8209629065,73515.85503992997,77496.69939958413,Mississippi
2001-06-30,75755.24459943408,73658.2514418875,77885.4510363103,Mississippi
2001-07-31,75937.6648513558,73840.85402757353,78018.39105016866,Mississippi
2001-08-31,76119.506591877,74122.08133396793,78070.65789565444,Mississippi
2001-09-30,76284.14828713484,74143.70453095999,78331.37905862146,Mississippi
2001-10-31,76430.89165545066,74468.36712609684,78533.00137667001,Mississippi
2001-11-30,76619.77795127896,74384.64995109501,78692.2658146486,Mississippi
2001-12-31,76856.46819580387,74827.26292847592,78973.1501895984,Mississippi
2002-01-31,76667.4979776867,74619.53986245769,78743.6846003303,Mississippi
2002-02-28,76831.03831245819,74777.06420260045,78828.71421079777,Mississippi
2002-03-31,76979.68664077813,74937.6645750056,79106.7874566626,Mississippi
2002-04-30,77128.88818044266,75013.84490657458,79078.12992237428,Mississippi
2002-05-31,77249.27130664187,75073.88137974906,79283.1789132319,Mississippi
2002-06-30,77429.02807142466,75294.04575396195,79558.32643953661,Mississippi
2002-07-31,77653.80904445308,75811.87356798725,79779.6027141081,Mississippi
2002-08-31,77847.269416072,75839.35229576766,79912.44813650478,Mississippi
2002-09-30,78013.02095683513,76063.50714225505,80264.18444033244,Mississippi
2002-10-31,78181.47925278131,75911.15393387628,80300.10673945284,Mississippi
2002-11-30,78325.72953037788,76167.87923819007,80441.93685545804,Mississippi
2002-12-31,78506.10793821584,76446.93238363962,80640.19952085463,Mississippi
2003-01-31,78476.25311304421,76356.29740087404,80580.4076288703,Mississippi
2003-02-28,78606.86088731578,76508.95336736541,80567.84781165014,Mississippi
2003-03-31,78759.1349733075,76725.26187690084,80890.06858199915,Mississippi
2003-04-30,78946.69868469279,76919.76612140183,81091.83953621662,Mississippi
2003-05-31,79151.62027016758,77054.80052947378,81324.18499529887,Mississippi
2003-06-30,79400.30090458215,77244.04932048784,81357.1627406812,Mississippi
2003-07-31,79746.87120174643,77695.10254937709,81965.14300980054,Mississippi
2003-08-31,80014.16160711765,77931.60398853455,81999.14984134902,Mississippi
2003-09-30,80241.46383531191,78258.49533431945,82500.45882159508,Mississippi
2003-10-31,80493.80311968109,78511.74511606972,82561.6326522934,Mississippi
2003-11-30,80654.00123624994,78634.12787646097,82648.05228780168,Mississippi
2003-12-31,80843.64563193235,78835.4425636026,82867.71906558138,Mississippi
2004-01-31,81036.45744793961,78987.9615291985,83149.16517240855,Mississippi
2004-02-29,81115.73730624019,79104.01445078531,83281.07724727737,Mississippi
2004-03-31,81351.36121918593,79197.78170983666,83486.61450729422,Mississippi
2004-04-30,81654.48253590561,79727.16728969965,83700.7949606896,Mississippi
2004-05-31,81845.6822023727,79658.56756038494,83957.38971664348,Mississippi
2004-06-30,82120.3683480668,80006.70733035776,84105.23546648413,Mississippi
2004-07-31,82339.90656748234,80422.10792333596,84484.16214914354,Mississippi
2004-08-31,82596.85096304066,80487.98559508716,84754.91688559632,Mississippi
2004-09-30,82844.52337049847,80771.55491579133,84778.75072578157,Mississippi
2004-10-31,83056.2086620057,81136.92035527328,85115.76409987507,Mississippi
2004-11-30,83373.9392294068,81304.49325184672,85412.60542829576,Mississippi
2004-12-31,83756.9656011353,81648.24703287362,85780.33452931822,Mississippi
2005-01-31,83497.0718687017,81296.53284089263,85530.9374022114,Mississippi
2005-02-28,83770.07085185555,81642.3661551025,85799.62094334276,Mississippi
2005-03-31,84002.07974997333,81944.87747870064,86057.388365578,Mississippi
2005-04-30,84266.53251570126,82136.48974170932,86290.65921266207,Mississippi
2005-05-31,84461.61580539073,82489.93002100705,86460.63420042062,Mississippi
2005-06-30,84726.75390743974,82598.4166008978,86741.60951516769,Mississippi
2005-07-31,84988.44577373359,82973.26513553924,87063.42589487348,Mississippi
2005-08-31,85249.55912862679,83206.52090625429,87227.93695282642,Mississippi
2005-09-30,85490.91528940608,83576.54245690124,87456.29534848924,Mississippi
2005-10-31,85716.93027209392,83559.07944441565,87902.69843191972,Mississippi
2005-11-30,85982.53103846365,84015.7147227946,88035.81469698729,Mississippi
2005-12-31,86298.49290254834,84068.90911479175,88265.91182156032,Mississippi
2006-01-31,86474.39256449627,84343.87825742738,88370.0279423159,Mississippi
2006-02-28,86967.49279094004,84912.43597689601,89083.86758863238,Mississippi
2006-03-31,87481.01099932521,85399.2551861697,89391.6373431408,Mississippi
2006-04-30,87983.31242292341,85899.18242638659,90012.64066792735,Mississippi
2006-05-31,88468.56542918822,86301.60829849575,90557.06192837878,Mississippi
2006-06-30,89001.42207790488,87044.1776124744,91094.15851045072,Mississippi
2006-07-31,89591.07293099866,87501.21243185374,91644.3976615355,Mississippi
2006-08-31,90141.2385886046,88143.24274400478,92386.80762613867,Mississippi
2006-09-30,90652.1895653595,88543.2537070819,92754.45480781695,Mississippi
2006-10-31,91177.35394516413,89171.01740775316,93109.55506466847,Mississippi
2006-11-30,91666.80365875261,89575.3263813529,93619.64376437858,Mississippi
2006-12-31,92203.8881504483,90189.71491474294,94317.04933790241,Mississippi
2007-01-31,92530.73940913603,90395.5980255155,94480.88511438535,Mississippi
2007-02-28,92983.53332366631,90945.1522910323,95043.23023993602,Mississippi
2007-03-31,93492.51349351656,91565.56908192566,95543.70725065272,Mississippi
2007-04-30,93956.4634323027,91753.14150374004,96164.44200717736,Mississippi
2007-05-31,94446.98413730017,92368.54582891923,96384.63113104904,Mississippi
2007-06-30,94972.05101641433,92884.09858640011,96922.0183341173,Mississippi
2007-07-31,95604.22043310135,93484.3336854705,97592.13616469414,Mississippi
2007-08-31,96157.10995799524,94167.35431949362,98165.0455560238,Mississippi
2007-09-30,96660.79843088919,94723.15547824878,98700.30385896977,Mississippi
2007-10-31,97198.73683478108,95029.9209109649,99187.7839399853,Mississippi
2007-11-30,97635.32119604923,95492.7028310432,99740.64724599705,Mississippi
2007-12-31,98110.5647112393,96129.11043512457,100243.15183305675,Mississippi
2008-01-31,98588.97564675516,96477.96690793356,100742.1270099046,Mississippi
2008-02-29,99736.75238294086,97761.73249650406,101702.0710494784,Mississippi
2008-03-31,101114.56261362598,98936.12391701102,103296.46243863048,Mississippi
2008-04-30,102523.02552815808,100672.50799037416,104568.0035974534,Mississippi
2008-05-31,103856.41151236411,101602.04312723709,106012.27276740634,Mississippi
2008-06-30,105236.43925587066,103113.90494409476,107306.34600939587,Mississippi
2008-07-31,106598.16379302523,104479.0052473214,108562.59560461549,Mississippi
2008-08-31,107997.29450957777,105893.0794160257,109968.20783683845,Mississippi
2008-09-30,109350.3085179982,107185.8601658038,111440.46836118473,Mississippi
2008-10-31,110704.21673534787,108615.65704718654,112764.92741544219,Mississippi
2008-11-30,112127.32432775776,110041.74668686667,114027.58341922062,Mississippi
2008-12-31,113652.5736253281,111453.37867642914,115611.87761207907,Mississippi
2009-01-31,114534.90281873778,112459.08162824817,116650.50717604006,Mississippi
2009-02-28,115839.5870252327,113820.15202165862,117847.73627874201,Mississippi
2009-03-31,117213.81884919318,115242.68433169417,119204.57712111015,Mississippi
2009-04-30,118583.64863993046,116627.88083420486,120508.30819973307,Mississippi
2009-05-31,119920.95480895154,117791.30818825733,121986.57411060893,Mississippi
2009-06-30,119948.06544501017,117951.65627732193,121982.79797945934,Mississippi
2009-07-31,119963.79559644734,118002.33932661315,121997.0514127449,Mississippi
2009-08-31,119978.94723648403,117972.48332024037,121963.75831800613,Mississippi
2009-09-30,119982.27593127277,117887.667329779,122162.37602335452,Mississippi
2009-10-31,119962.32919910424,117880.61059274693,121946.27072562149,Mississippi
2009-11-30,119989.90249948393,117945.51542874674,122005.66508383739,Mississippi
2009-12-31,120059.90264871137,117976.60487623139,122204.38785270021,Mississippi
2010-01-31,119704.2423352981,117691.3407020813,121666.54580959026,Mississippi
2010-02-28,119717.22387431769,117746.36048109995,121786.49153381631,Mississippi
2010-03-31,119160.01812641864,117007.46003212115,121273.99600246974,Mississippi
2010-04-30,118626.1350761936,116603.0753319669,120690.51822462975,Mississippi
2010-05-31,118040.66412617425,115963.89129522114,120223.23732000568,Mississippi
2010-06-30,117537.33630106725,115460.43485535294,119769.9699385602,Mississippi
2010-07-31,117056.26319787676,114882.10152357738,119205.62110096573,Mississippi
2010-08-31,116535.70489919854,114439.51639124806,118674.26370683155,Mississippi
2010-09-30,116010.47062999604,113925.72827203199,118143.56566555983,Mississippi
2010-10-31,115464.9102556449,113425.07474521725,117576.72696272416,Mississippi
2010-11-30,114918.23846131672,112877.86589593679,117003.32731210523,Mississippi
2010-12-31,114384.66406149912,112377.92539871536,116553.44146815041,Mississippi
2011-01-31,113640.85642867279,111524.16672245906,115695.95990869403,Mississippi
2011-02-28,113126.60360248071,111066.91250997884,115193.5400883279,Mississippi
2011-03-31,112564.92488081698,110476.45615188047,114576.21165933911,Mississippi
2011-04-30,111992.75331168613,110017.78535123382,114089.18517121009,Mississippi
2011-05-31,111412.61510729468,109223.2931476893,113377.29578156659,Mississippi
2011-06-30,110901.56046119337,109064.58814782214,112985.58538265829,Mississippi
2011-07-31,110655.09645866173,108570.03498412899,112666.59508727626,Mississippi
2011-08-31,110329.35256433707,108240.21849907027,112486.17506391295,Mississippi
2011-09-30,109982.75063153515,107801.90433149826,111938.11138971792,Mississippi
2011-10-31,109642.05561620845,107672.29223782486,111840.36866309062,Mississippi
2011-11-30,109228.34957178122,107200.89649778683,111245.00570476677,Mississippi
2011-12-31,108824.95966775324,106744.69273758367,110914.22989596984,Mississippi
2012-01-31,108424.7371840496,106385.66769731675,110636.76020908052,Mississippi
2012-02-29,107949.24302004075,106002.04172570574,110149.74970804682,Mississippi
2012-03-31,107818.56286275115,105893.93736682768,109920.47244162249,Mississippi
2012-04-30,107767.1963695664,105518.38712899623,109723.59963856167,Mississippi
2012-05-31,107592.09196579838,105494.48720248546,109653.40253447203,Mississippi
2012-06-30,107512.29030158774,105323.15012342378,109538.95587782607,Mississippi
2012-07-31,107365.52445076808,105454.82460486748,109431.02978275983,Mississippi
2012-08-31,107256.16477934638,105063.28440864121,109325.58879072854,Mississippi
2012-09-30,107149.34938004978,105083.50627449091,109114.63991605504,Mississippi
2012-10-31,106994.73060457678,104992.07991676102,108992.29491499119,Mississippi
2012-11-30,106957.97336522352,104865.60468726851,109154.91380033402,Mississippi
2012-12-31,107096.62620867051,104927.05836803453,109152.14826423343,Mississippi
2013-01-31,106592.35894795615,104443.02805918077,108428.21827198034,Mississippi
2013-02-28,106644.6334539524,104578.15089164407,108646.40946251989,Mississippi
2013-03-31,106632.26882378891,104473.04865469954,108812.78846451499,Mississippi
2013-04-30,106660.23107827715,104694.01575148336,108750.0705609006,Mississippi
2013-05-31,106610.94079317445,104478.82017034992,108601.95896909849,Mississippi
2013-06-30,106639.58833897286,104502.08266603664,108637.13627528635,Mississippi
2013-07-31,106656.90663047481,104639.83125370978,108706.91089283029,Mississippi
2013-08-31,106825.92293739853,104786.25463077499,108927.45911738892,Mississippi
2013-09-30,106978.15292272305,105049.37334803375,108916.70724446383,Mississippi
2013-10-31,107112.07085744146,104920.42902084657,109207.0566413247,Mississippi
2013-11-30,107288.54544835685,105250.61567183527,109395.22150784796,Mississippi
2013-12-31,107512.4102644721,105448.70183662852,109531.07174833813,Mississippi
2014-01-31,107310.61461794502,105292.03998312,109315.2792982865,Mississippi
2014-02-28,107462.57069479833,105214.62084024778,109397.90105395926,Mississippi
2014-03-31,107598.39359470845,105558.43898809477,109523.79238724841,Mississippi
2014-04-30,107735.18342946007,105609.07386015897,109791.89767970944,Mississippi
2014-05-31,107842.7411272499,105868.20335564476,109979.83368015967,Mississippi
2014-06-30,108010.08618711971,106003.27059492162,109971.47754620745,Mississippi
2014-07-31,108222.04173173857,106096.35005769914,110255.52480160363,Mississippi
2014-08-31,108394.51208086962,106315.55587280726,110428.94257213303,Mississippi
2014-09-30,108539.95069664426,106519.30294249409,110610.12675173242,Mississippi
2014-10-31,108687.4189701025,106692.64831294902,110696.700305092,Mississippi
2014-11-30,108811.35632271052,106913.98690167283,110997.01840755,Mississippi
2014-12-31,108970.74470806011,106936.25461550243,111081.63700544593,Mississippi
2015-01-31,108919.89986040075,106908.75450015954,110879.4677567815,Mississippi
2015-02-28,109031.54890468257,106878.49791687547,111047.77232365536,Mississippi
2015-03-31,109162.83296818657,106993.94334828846,111235.72498243045,Mississippi
2015-04-30,109261.27054599204,107066.93345890683,111309.75313279036,Mississippi
2015-05-31,109374.09512676817,107467.51191029204,111571.92522635408,Mississippi
2015-06-30,109533.64962760263,107289.0855570798,111649.6458298808,Mississippi
2015-07-31,109788.1229200678,107659.62164999903,111933.80746309378,Mississippi
2015-08-31,109963.31632073989,107856.15202125353,112027.17639513423,Mississippi
2015-09-30,110101.49241535459,107993.42797036281,112017.09813189702,Mississippi
2015-10-31,110261.73469502493,108158.31345051416,112287.97822531869,Mississippi
2015-11-30,110332.80667801356,108356.18593435727,112552.9294595328,Mississippi
2015-12-31,110430.35406898189,108415.96504723185,112420.182080252,Mississippi
2016-01-31,110531.06888027587,108639.91765562717,112488.18609319022,Mississippi
2016-02-29,110524.1934761025,108495.86826305631,112636.18273523492,Mississippi
2016-03-31,110667.7203843344,108605.96105823526,112693.54960209761,Mississippi
2016-04-30,110881.71556746008,108844.26150983204,112936.42779305569,Mississippi
2016-05-31,110980.81822921339,109017.01536502327,113155.75422840421,Mississippi
2016-06-30,111166.37824131327,109287.22140134433,113301.48648004698,Mississippi
2016-07-31,111293.81945601522,109318.38459764187,113347.49598742356,Mississippi
2016-08-31,111458.6668501146,109281.60860652612,113425.2452628419,Mississippi
2016-09-30,111617.21312712865,109584.22384596617,113669.15780451977,Mississippi
2016-10-31,111736.8014171771,109624.11229197883,113747.65794001702,Mississippi
2016-11-30,111965.4058541345,109827.36151647418,113833.68908404956,Mississippi
2016-12-31,112256.33522440362,110205.74885648083,114400.3184855315,Mississippi
2017-01-31,111904.34449051178,109772.89195540332,113998.33432769011,Mississippi
2017-02-28,112094.15908525094,109984.92284646728,114120.50574411196,Mississippi
2017-03-31,112234.0709819102,110136.86535463693,114308.99235057247,Mississippi
2017-04-30,112409.3976171944,110457.3551545805,114564.571695489,Mississippi
2017-05-31,112512.3838589142,110332.1553980534,114514.64243862781,Mississippi
2017-06-30,112688.39578550887,110552.27403350068,114715.34633807182,Mississippi
2017-07-31,112857.99060383317,110792.94891956451,114955.12422825312,Mississippi
2017-08-31,113027.00691075649,111094.51707980728,115164.91909814902,Mississippi
2017-09-30,113179.23689608139,111165.96732443631,115162.89346625208,Mississippi
2017-10-31,113313.15483079971,111195.72233877267,115394.9299018801,Mississippi
2017-11-30,113489.62942171503,111425.81733743659,115566.66650951517,Mississippi
2017-12-31,113713.49423782987,111811.49483880494,115727.35994836393,Mississippi
2018-01-01,114091.96930409734,112064.32055749229,116228.63095970628,Mississippi
2018-02-01,113295.37497801792,111165.45541463941,115287.21224642712,Mississippi
2018-03-01,113584.12922354294,111457.5136078977,115606.89955133709,Mississippi
2018-04-01,113733.37321344113,111656.22314305126,115880.22937869705,Mississippi
2018-05-01,114024.88839332653,111879.033656206,116160.89927426339,Mississippi
2018-06-01,114118.25066041066,111810.12284214934,116233.1548633985,Mississippi
2018-07-01,114325.56132577665,112021.79074015318,116448.72485513128,Mississippi
2018-08-01,114369.5152524907,112162.4237730201,116678.60431057074,Mississippi
2018-09-01,114523.95079731737,112032.24248195993,116876.3409223383,Mississippi
2018-10-01,114693.69478639915,112223.60403662495,117060.89125078433,Mississippi
2018-11-01,114782.28131800242,112103.49025383747,117529.49351119666,Mississippi
2018-12-01,115113.60755145528,112422.65785112388,117635.89787795591,Mississippi
2019-01-01,115546.21917918518,112834.64698968652,118386.35617250037,Mississippi
2019-02-01,114896.68595887917,111913.96549880144,117773.35472347104,Mississippi
2019-03-01,115154.88991853976,112087.75724296366,118295.4394733045,Mississippi
2019-04-01,115301.53481515303,111935.35863291944,118712.51567860728,Mississippi
2019-05-01,115554.27724757709,112232.1615792386,119098.01572492313,Mississippi
2019-06-01,115650.1753165727,111960.36208507934,119171.65970601102,Mississippi
2019-07-01,115846.1677846129,112123.8877126508,119795.63542725262,Mississippi
2019-08-01,115931.71226447308,111803.87052620418,120317.18544392101,Mississippi
2019-09-01,116091.69322536215,111452.72130219219,120359.44450558058,Mississippi
2019-10-01,116256.07800363345,111574.23281268298,121090.83895081082,Mississippi
2019-11-01,116360.5558323316,111311.93668402963,121277.34479165614,Mississippi
2019-12-01,116640.80369961356,111449.87290672273,122311.03104294528,Mississippi
1996-04-30,81091.05943830663,80004.68534474792,82097.08807916412,Missouri
1996-05-31,81642.60531051502,80543.11625800467,82739.10599765411,Missouri
1996-06-30,82197.39763597342,81082.1834099377,83254.74214519052,Missouri
1996-07-31,82749.94685377956,81625.77530355967,83887.14175511901,Missouri
1996-08-31,83213.18111117526,82172.91823584915,84343.6497692733,Missouri
1996-09-30,83625.88088875485,82550.79079976572,84677.8085399764,Missouri
1996-10-31,84133.22474216615,82996.44326942063,85288.48791071755,Missouri
1996-11-30,84724.09826813075,83568.3415875807,85839.55313249042,Missouri
1996-12-31,85351.35132849138,84205.08708249686,86381.96453016059,Missouri
1997-01-31,85901.24292540533,84826.78506314894,87017.79362802664,Missouri
1997-02-28,86241.92944098145,85124.08029485178,87405.95149914999,Missouri
1997-03-31,86802.89665963284,85641.64449719772,87887.90304173119,Missouri
1997-04-30,87282.2908623717,86146.26584900613,88375.91226345095,Missouri
1997-05-31,87818.89776276804,86685.25317064459,88958.24757638153,Missouri
1997-06-30,88358.76855570951,87330.28733406105,89470.46763311238,Missouri
1997-07-31,88900.68983205198,87837.88629847068,89946.88658179811,Missouri
1997-08-31,89401.50554991407,88274.79714819563,90437.03347678829,Missouri
1997-09-30,89868.91806417001,88789.89870425251,90965.11170760849,Missouri
1997-10-31,90321.36235381868,89116.16337712933,91380.6225489628,Missouri
1997-11-30,90785.42998159975,89652.14561653112,91891.25217923457,Missouri
1997-12-31,91294.8725509377,90197.61430862833,92457.65366189991,Missouri
1998-01-31,91740.34002823611,90652.79506900637,92898.67627675805,Missouri
1998-02-28,92222.75752438887,91162.02563050864,93228.33191540421,Missouri
1998-03-31,92663.22433578374,91565.39113816051,93737.87142491888,Missouri
1998-04-30,93037.00513898194,91928.55203559337,94097.07822591458,Missouri
1998-05-31,93495.48107138643,92414.04803142305,94664.06922679603,Missouri
1998-06-30,93959.61656857764,92845.43326138191,95052.3212169801,Missouri
1998-07-31,94428.49751123246,93332.28543148199,95495.05399850343,Missouri
1998-08-31,94904.20481281725,93818.05715412693,95933.40247043333,Missouri
1998-09-30,95363.85900130153,94278.77039573353,96490.12778879513,Missouri
1998-10-31,95822.94368449265,94767.388129806,96829.3485135307,Missouri
1998-11-30,96220.54761264019,95179.95999126074,97302.72690933719,Missouri
1998-12-31,96676.81396296814,95623.14411781778,97786.54709088021,Missouri
1999-01-31,97084.80014172176,95905.61253723069,98169.3255028441,Missouri
1999-02-28,97969.99422162927,96848.10728511344,99008.82355966367,Missouri
1999-03-31,98576.18874027705,97437.59131035233,99662.72107374914,Missouri
1999-04-30,99123.82984983781,98018.94186202821,100244.12976606039,Missouri
1999-05-31,99793.80573818466,98663.33228015089,100890.67493422495,Missouri
1999-06-30,100462.82679107029,99412.42358624582,101612.45203153136,Missouri
1999-07-31,101149.04253763595,100081.35532736534,102232.27706312631,Missouri
1999-08-31,101889.67860255387,100703.81508502422,103064.77506974175,Missouri
1999-09-30,102620.42697228277,101536.24365536137,103734.27035648083,Missouri
1999-10-31,103336.65934801502,102262.12109732414,104430.3354123321,Missouri
1999-11-30,103911.11905993734,102791.40154359455,104977.64918819153,Missouri
1999-12-31,104567.9033007947,103430.92962445732,105644.8229987378,Missouri
2000-01-31,105194.3379918422,104086.39482993136,106320.80677168292,Missouri
2000-02-29,105927.13364747148,104844.51525764553,107014.56061783707,Missouri
2000-03-31,106730.98014295733,105650.95717752467,107870.13431960598,Missouri
2000-04-30,107436.854275944,106241.09874723162,108596.62727989137,Missouri
2000-05-31,108177.37084251754,107079.64501906703,109291.65086182544,Missouri
2000-06-30,108915.0380334906,107805.00186292188,110021.58428899429,Missouri
2000-07-31,109656.55794625999,108491.15095191184,110775.292916792,Missouri
2000-08-31,110308.76289861846,109233.9953245628,111455.27807798982,Missouri
2000-09-30,110904.33754229145,109780.19863320616,112034.20306846398,Missouri
2000-10-31,111600.65209066594,110444.43279341691,112655.62524625537,Missouri
2000-11-30,112374.40048272377,111280.64158704372,113437.8563479598,Missouri
2000-12-31,113190.62423804727,112030.50111182942,114260.39659780197,Missouri
2001-01-31,113929.48653204847,112847.09467806279,114954.27125043377,Missouri
2001-02-28,114440.85625789712,113415.57740920826,115571.47041776277,Missouri
2001-03-31,115147.3637446783,114073.75667569731,116269.48540156549,Missouri
2001-04-30,115767.60336818773,114546.32750923319,116907.26634697974,Missouri
2001-05-31,116449.75053671378,115331.88510999284,117527.20916265623,Missouri
2001-06-30,117130.4667504259,116087.47559896471,118233.68813841978,Missouri
2001-07-31,117817.92829489813,116689.22811135282,118839.91765641824,Missouri
2001-08-31,118464.28428088991,117327.8880571641,119552.9820436455,Missouri
2001-09-30,119072.54221591655,117956.23302845357,120145.59840316961,Missouri
2001-10-31,119734.14325273393,118657.95688872022,120865.70650061994,Missouri
2001-11-30,120348.71591452682,119272.12316886582,121506.07059843282,Missouri
2001-12-31,121013.68035234352,119945.16818697927,122107.91586261551,Missouri
2002-01-31,121614.66969811934,120448.71310297381,122691.56304281749,Missouri
2002-02-28,122237.55855934985,121128.46874702071,123378.5789198744,Missouri
2002-03-31,122833.54723922326,121795.94645308958,123906.390562154,Missouri
2002-04-30,123357.83307643257,122229.4234000174,124458.00942628962,Missouri
2002-05-31,123971.83087731549,122928.46486728855,125089.09102990347,Missouri
2002-06-30,124586.4714099808,123481.25177445596,125695.6474397923,Missouri
2002-07-31,125210.87422262608,124030.59887151336,126290.31661078816,Missouri
2002-08-31,125842.0908296123,124727.24974378405,126956.15957560034,Missouri
2002-09-30,126452.23789429062,125369.63148772504,127494.45174665721,Missouri
2002-10-31,127066.83188288343,125986.89376263432,128126.01496958382,Missouri
2002-11-30,127614.92868722588,126425.41798108633,128659.42079642361,Missouri
2002-12-31,128226.70434295536,127087.06178519836,129257.41159748615,Missouri
2003-01-31,128790.19982711058,127728.15899277976,129888.42894605946,Missouri
2003-02-28,129612.1280034857,128478.75175499574,130856.88941800148,Missouri
2003-03-31,130148.27812893655,129062.84861296711,131239.29099011567,Missouri
2003-04-30,130625.43702116852,129536.89878081252,131720.70873168574,Missouri
2003-05-31,131222.58128494216,130139.37736884554,132360.5222613711,Missouri
2003-06-30,131821.12012049853,130751.66445860318,132860.94699245557,Missouri
2003-07-31,132434.50424249104,131343.77719245802,133504.26160630875,Missouri
2003-08-31,133102.3086828358,132051.4204732456,134285.3499021152,Missouri
2003-09-30,133762.574835236,132696.1622609845,134897.07364794923,Missouri
2003-10-31,134378.9421079519,133295.96205007724,135588.08595689535,Missouri
2003-11-30,134856.75817179284,133803.08399124222,135923.55469013334,Missouri
2003-12-31,135285.77532337987,134180.22659871524,136317.6170060367,Missouri
2004-01-31,135684.44292515688,134486.34744185334,136715.91535703512,Missouri
2004-02-29,136204.16614243624,135154.14834634485,137301.2278562429,Missouri
2004-03-31,136780.24554865115,135737.99856580558,137893.64643407566,Missouri
2004-04-30,137265.6999178273,136131.84351559344,138398.09940348114,Missouri
2004-05-31,137778.44939513004,136629.37325448493,138894.73468362325,Missouri
2004-06-30,138295.69682229287,137151.73555247928,139367.79030862133,Missouri
